step,time,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,roll,pitch,yaw,vel_x,vel_y,vel_z,omega_x,omega_y,omega_z
93,1.55,-1.8636427e-05,1.7906773e-07,0.08738109,0.99999994,-7.8701106e-07,2.183551e-05,1.543668e-06,3.141589566288051,-4.367102658386912e-05,-1.5739548024917838e-06,0.0005350579,1.563971e-05,2.4651607e-05,-0.0003087174,0.009022009,-1.0182649e-05
94,1.5666666666666667,-2.4151786e-05,-8.534366e-08,0.08738081,1.0,8.695725e-07,-2.3076665e-05,1.5577466e-06,3.141589538136725,4.6153333614240566e-05,1.7390730830957324e-06,-0.0005515359,-2.644114e-05,-2.7553144e-05,0.00033229997,-0.009008714,2.8237762e-06
95,1.5833333333333333,-1.8814646e-05,2.1663985e-07,0.08738107,0.99999994,-7.226126e-07,2.1837837e-05,1.5725037e-06,3.141589508613724,-4.3675679401777856e-05,-1.4451565728546e-06,0.00053371413,3.0198351e-05,2.5746442e-05,-0.0003191964,0.009003925,2.9588007e-06
96,1.6,-2.43528e-05,8.8078345e-08,0.0873808,1.0,7.781457e-07,-2.3267181e-05,1.5890739e-06,3.1415894754781664,4.653436436430347e-05,1.5562174628946934e-06,-0.00055381533,-1.28561505e-05,-2.7268321e-05,0.0003002546,-0.009023669,3.3149458e-06
97,1.6166666666666667,-1.9001896e-05,1.9893103e-07,0.08738105,0.99999994,-6.853776e-07,2.1839061e-05,1.5789658e-06,3.141589495687952,-4.3678127653379306e-05,-1.3706862875828563e-06,0.0005350903,1.108527e-05,2.5097814e-05,-0.00029330817,0.009039408,-2.025459e-06
98,1.6333333333333333,-2.453711e-05,-4.4090456e-08,0.087380774,1.0,7.7776195e-07,-2.3267194e-05,1.5863785e-06,3.1415894808689515,4.6534389824604006e-05,1.5554500885084366e-06,-0.0005535214,-2.430215e-05,-2.7732529e-05,0.00029356283,-0.009049631,1.4869823e-06
99,1.65,-1.9190862e-05,2.4728902e-07,0.087381035,0.99999994,-7.6096495e-07,2.1836542e-05,1.6000345e-06,3.141589453553903,-4.367308932318181e-05,-1.5218601161492984e-06,0.00053462485,2.913795e-05,2.5760934e-05,-0.00030849417,0.009042274,2.7375775e-06
100,1.6666666666666667,-2.4740257e-05,1.03734735e-07,0.08738076,1.0,7.5610143e-07,-2.3267934e-05,1.5913542e-06,3.1415894709164807,4.6535870420916225e-05,1.5121288030606195e-06,-0.00055493956,-1.4355429e-05,-2.7775211e-05,0.00030402312,-0.009038597,-1.7392543e-06
101,1.6833333333333333,-1.9409998e-05,4.104774e-07,0.08738102,0.99999994,-7.8069917e-07,2.1835867e-05,1.6101131e-06,3.141589433397404,-4.367173971187022e-05,-1.561328112353877e-06,0.0005330259,3.067427e-05,2.5883752e-05,-0.0003082162,0.00904546,3.7617451e-06
102,1.7,-2.4961377e-05,1.085294e-07,0.08738074,1.0,8.039828e-07,-2.3453662e-05,1.6209756e-06,3.1415894116763416,4.6907326447076514e-05,1.6078895659354941e-06,-0.0005551379,-3.0194802e-05,-2.8607772e-05,0.00031694162,-0.009057636,2.1725518e-06
103,1.7166666666666666,-1.9633879e-05,4.417677e-07,0.087381,0.99999994,-7.6647837e-07,2.1836353e-05,1.6410186e-06,3.1415893715859284,-4.367271105376602e-05,-1.5328851548090938e-06,0.00053274987,3.332383e-05,2.6308315e-05,-0.00031433976,0.009064715,4.0115074e-06
104,1.7333333333333334,-2.5186446e-05,1.09570436e-07,0.08738071,1.0,8.007643e-07,-2.345378e-05,1.6582107e-06,3.141589337205855,4.690756296477083e-05,1.6014508701367447e-06,-0.00055525673,-3.3219727e-05,-2.8859196e-05,0.00031377125,-0.009066919,3.4418913e-06
105,1.75,-1.9859775e-05,4.3540177e-07,0.087380975,0.99999994,-7.758634e-07,2.2023394e-05,1.6772282e-06,3.1415892991674266,-4.404679360958674e-05,-1.5516529852099836e-06,0.0005326671,3.2583135e-05,2.6865207e-05,-0.00031557048,0.009102062,3.8061692e-06
106,1.7666666666666666,-2.5426998e-05,8.8269374e-08,0.087380685,1.0,8.16985e-07,-2.326584e-05,1.6976704e-06,3.1415892582869525,4.6531683474793084e-05,1.6338909922808398e-06,-0.00055672234,-3.471324e-05,-2.916047e-05,0.00031955334,-0.009085379,4.100868e-06
107,1.7833333333333332,-2.0069863e-05,1.5022724e-07,0.087380946,0.99999994,-6.1835357e-07,2.2028653e-05,1.6666895e-06,3.141589320237809,-4.405731046563943e-05,-1.2366337793778825e-06,0.0005357135,6.1957867e-06,2.6340733e-05,-0.0002874441,0.009070294,-6.203216e-06
108,1.8,-2.5640547e-05,-1.4920266e-07,0.08738066,1.0,8.9253865e-07,-2.326339e-05,1.6863105e-06,3.141589281010323,4.652678335359539e-05,1.784998844511776e-06,-0.0005570684,-2.994299e-05,-2.843085e-05,0.00030283362,-0.009077592,3.9314396e-06
109,1.8166666666666667,-2.0272299e-05,-4.6772424e-08,0.08738093,0.99999994,-6.683092e-07,2.2026963e-05,1.6743403e-06,3.1415893049384405,-4.405393096007515e-05,-1.3365447437685418e-06,0.0005368248,1.0243024e-05,2.677878e-05,-0.00031274042,0.009074191,-2.3974758e-06
110,1.8333333333333333,-2.5838604e-05,-3.4903945e-07,0.08738064,1.0,8.6610476e-07,-2.326429e-05,1.692755e-06,3.141589268120191,4.6528584075167245e-05,1.732130751275207e-06,-0.00055663055,-3.0226704e-05,-2.8885419e-05,0.00030786908,-0.009086911,3.6938477e-06
111,1.8499999999999999,-2.0472748e-05,-6.777833e-08,0.087380916,0.99999994,-7.5911083e-07,2.2211178e-05,1.6916043e-06,3.141589270414661,-4.442236033974645e-05,-1.5181466117564213e-06,0.00053658575,2.8126113e-05,2.724997e-05,-0.00032522803,0.009099837,-2.2989722e-07
112,1.8666666666666667,-2.6068177e-05,-2.1169747e-07,0.087380625,1.0,7.941158e-07,-2.3266799e-05,1.72182e-06,3.141589209986719,4.6533600650322526e-05,1.5881514903171023e-06,-0.00055954297,-1.4391914e-05,-2.9018114e-05,0.0003112769,-0.009113631,6.0550888e-06
113,1.8833333333333333,-2.0724041e-05,9.60835e-08,0.0873809,0.99999994,-7.7145756e-07,2.2023387e-05,1.7387041e-06,3.1415891762153647,-4.404677913782962e-05,-1.5428386375138103e-06,0.0005344136,3.0778097e-05,2.7378128e-05,-0.00031434154,0.009093074,3.3898189e-06
114,1.9,-2.6325219e-05,-5.9430217e-08,0.08738061,1.0,7.5909213e-07,-2.3455368e-05,1.7255383e-06,3.141589202548892,4.69107388842982e-05,1.5181033172773084e-06,-0.00056011777,-1.5551372e-05,-2.9243238e-05,0.00030644843,-0.00910534,-2.6357031e-06
115,1.9166666666666667,-2.0947242e-05,1.2188046e-07,0.08738088,0.99999994,-7.499364e-07,2.2024105e-05,1.7365783e-06,3.1415891804660783,-4.4048216061742806e-05,-1.4997964343788084e-06,0.0005377977,1.8131068e-05,2.6544534e-05,-0.00030219564,0.009107171,2.2105828e-06
116,1.9333333333333333,-2.6535063e-05,-3.7942538e-10,0.08738059,1.0,8.001756e-07,-2.3453988e-05,1.7329362e-06,3.1415891877549296,4.6907977812260526e-05,1.6002699096961948e-06,-0.0005587821,-1.2225989e-05,-2.9246468e-05,0.00031064535,-0.009113431,-7.2987314e-07
117,1.95,-2.1144213e-05,1.2733865e-07,0.08738086,0.99999994,-6.955294e-07,2.202593e-05,1.7255571e-06,3.141589202505972,-4.405186475020528e-05,-1.3909829146285801e-06,0.0005390851,1.2771808e-05,2.6567748e-05,-0.0002998269,0.00911636,-1.4788227e-06
118,1.9666666666666666,-2.673594e-05,-2.6801652e-08,0.087380566,1.0,8.5420925e-07,-2.3452178e-05,1.7385959e-06,3.1415891764381176,4.690435822007899e-05,1.7083369479031774e-06,-0.00055917265,-1.541403e-05,-2.9388513e-05,0.00031104963,-0.009127492,2.6163566e-06
119,1.9833333333333334,-2.1362575e-05,2.6129115e-07,0.08738084,0.99999994,-7.32261e-07,2.2024655e-05,1.7520761e-06,3.14158914946972,-4.404931469248474e-05,-1.4644449393141912e-06,0.00053733634,2.880928e-05,2.7265341e-05,-0.0003180927,0.009117804,2.7030264e-06
120,2.0,-2.6971424e-05,1.03407565e-07,0.08738054,1.0,7.597693e-07,-2.345538e-05,1.7473776e-06,3.141589158870213,4.6910764385676984e-05,1.5194566440612789e-06,-0.00056088483,-1.5788359e-05,-2.9715076e-05,0.00029946605,-0.009127829,-9.4291124e-07
121,2.0166666666666666,-2.1582717e-05,2.6298952e-07,0.08738081,0.99999994,-7.4656157e-07,2.20241e-05,1.8357902e-06,3.141588982042141,-4.404820528414177e-05,-1.4930423626324796e-06,0.0005388707,1.5958196e-05,2.7043636e-05,-0.0003023288,0.009127484,1.7743789e-05
122,2.033333333333333,-2.718513e-05,1.336659e-07,0.08738051,1.0,7.535176e-07,-2.3643033e-05,1.8142994e-06,3.141589025026689,4.7286069271956777e-05,1.5069494316843901e-06,-0.0005602412,-1.2932361e-05,-2.9631938e-05,0.00030007705,-0.0091347825,-4.298607e-06
123,2.05,-2.1776807e-05,3.0208867e-07,0.08738079,0.99999994,-7.5565634e-07,2.2023745e-05,1.8826549e-06,3.1415888883129677,-4.404749598241331e-05,-1.5112298539232683e-06,0.00054083235,1.6842276e-05,2.7367494e-05,-0.00030245414,0.009151585,1.3698155e-05
124,2.0666666666666664,-2.736706e-05,1.2644438e-08,0.087380484,1.0,8.2427437e-07,-2.36407e-05,1.8930199e-06,3.141588867588994,4.7281402131726935e-05,1.6484592284538024e-06,-0.0005590252,-2.8944423e-05,-3.020934e-05,0.0003165348,-0.009148247,2.07638e-06
125,2.0833333333333335,-2.1942898e-05,1.4874666e-07,0.08738076,0.99999994,-7.1541706e-07,2.2025111e-05,1.8837173e-06,3.1415888861863897,-4.405022795483937e-05,-1.4307512257172306e-06,0.00054241606,1.36102235e-05,2.7736498e-05,-0.00030880075,0.009158229,-1.8653514e-06
126,2.1,-2.7532298e-05,-1.6152097e-07,0.08738046,1.0,8.5091943e-07,-2.36398e-05,1.9016494e-06,3.1415888503312264,4.7279601447902664e-05,1.7017489608583958e-06,-0.00055894005,-3.1026764e-05,-2.98912e-05,0.00031376324,-0.009146935,3.5915011e-06
127,2.1166666666666667,-2.2115632e-05,1.3022475e-07,0.087380745,0.99999994,-7.348931e-07,2.2211814e-05,1.9107608e-06,3.1415888321005507,-4.442363387258119e-05,-1.469701389700262e-06,0.00054166664,2.9174573e-05,2.8187867e-05,-0.00031761476,0.009182893,1.8251135e-06
128,2.1333333333333333,-2.7742271e-05,-4.0464493e-10,0.08738045,1.0,7.793436e-07,-2.3642218e-05,1.9011972e-06,3.1415888512323384,4.728443968660123e-05,1.5585973489606886e-06,-0.000562664,-1.306294e-05,-2.9976145e-05,0.0003030253,-0.009175665,-1.913727e-06
129,2.15,-2.2347811e-05,3.0772796e-07,0.08738073,0.99999994,-7.8192284e-07,2.2022854e-05,1.920086e-06,3.141588813451791,-4.404571353022746e-05,-1.5637611940899632e-06,0.00053944613,3.0813262e-05,2.8282268e-05,-0.0003132461,0.009161541,3.7893299e-06
130,2.1666666666666665,-2.7979997e-05,1.5253488e-07,0.087380424,1.0,7.5447923e-07,-2.3643071e-05,1.9237482e-06,3.1415888061290946,4.728614583848767e-05,1.508867496502475e-06,-0.00056321855,-1.5519308e-05,-3.0344036e-05,0.0003083869,-0.009165549,7.3541156e-07
131,2.183333333333333,-2.2598544e-05,4.6450887e-07,0.08738071,0.99999994,-8.050922e-07,2.2209437e-05,1.9433444e-06,3.1415887669365476,-4.441887935469069e-05,-1.6100982020983423e-06,0.0005381453,3.11974e-05,2.859218e-05,-0.00031237322,0.009183471,3.924373e-06
132,2.2,-2.8239177e-05,1.442571e-07,0.087380394,1.0,8.0872434e-07,-2.3641194e-05,1.9588745e-06,3.141588735879102,4.728239170948001e-05,1.6173560550836186e-06,-0.0005640634,-3.202518e-05,-3.12893e-05,0.00032331623,-0.009185326,3.1114034e-06
133,2.216666666666667,-2.282243e-05,3.0163957e-07,0.08738068,0.99999994,-7.286315e-07,2.2212067e-05,1.9506922e-06,3.1415887522375385,-4.442413958605229e-05,-1.4571764406223764e-06,0.0005416747,1.5738247e-05,2.8231465e-05,-0.000307903,0.009182997,-1.6384661e-06
134,2.2333333333333334,-2.8450688e-05,3.907046e-08,0.08738037,1.0,8.337862e-07,-2.3827717e-05,1.965323e-06,3.141588722983509,4.7655437441118664e-05,1.6674787481907316e-06,-0.00056282565,-2.6256912e-05,-3.0879502e-05,0.0003131861,-0.009228125,2.9323369e-06
135,2.25,-2.3014261e-05,2.696948e-07,0.087380655,0.99999994,-7.2189454e-07,2.2024926e-05,1.9678857e-06,3.1415887178498823,-4.404985702666231e-05,-1.4437024755675765e-06,0.0005436427,2.3062434e-05,2.8461749e-05,-0.00031142528,0.009178518,5.132914e-07
136,2.2666666666666666,-2.8646042e-05,1.355926e-07,0.08738035,1.0,8.135487e-07,-2.3828394e-05,1.9653983e-06,3.141588722832024,4.765679068996498e-05,1.6270037264121129e-06,-0.000563178,-1.341022e-05,-3.0400328e-05,0.00030766623,-0.009187372,-4.985609e-07
137,2.283333333333333,-2.3221133e-05,3.9893862e-07,0.08738063,0.99999994,-7.5334816e-07,2.2023867e-05,1.9775982e-06,3.1415886984262773,-4.404773986133037e-05,-1.5066093033144767e-06,0.0005424909,2.6334603e-05,2.860797e-05,-0.00031375655,0.009180959,2.4428036e-06
138,2.3,-2.8866534e-05,2.4328966e-07,0.08738033,1.0,7.919365e-07,-2.3829121e-05,1.9588779e-06,3.1415887358717853,4.765824578623068e-05,1.5837796165651952e-06,-0.00056454015,-1.5564896e-05,-3.063775e-05,0.00030990667,-0.009195275,-3.7540271e-06
139,2.3166666666666664,-2.3455199e-05,5.298833e-07,0.08738062,0.99999994,-7.577425e-07,2.2023725e-05,1.9742624e-06,3.1415887050980693,-4.4047456111417915e-05,-1.5153981258730909e-06,0.0005411336,2.8659366e-05,2.907887e-05,-0.00031061444,0.009190114,3.0833571e-06
140,2.3333333333333335,-2.9112252e-05,3.6692754e-07,0.087380305,1.0,7.675714e-07,-2.382994e-05,1.970012e-06,3.141588713602557,4.765988279809008e-05,1.53504892508316e-06,-0.00056570536,-1.6295578e-05,-3.0953906e-05,0.00030616336,-0.009203273,-8.52871e-07
141,2.35,-2.3675053e-05,4.968465e-07,0.08738059,0.99999994,-7.7424625e-07,2.221039e-05,1.854983e-06,3.1415889436579683,-4.442078539890204e-05,-1.5484101847373921e-06,0.00054372003,1.2991894e-05,2.8645778e-05,-0.00030902462,0.0092272805,-2.3054003e-05
142,2.3666666666666667,-2.9333996e-05,3.4958995e-07,0.087380275,1.0,7.8354236e-07,-2.3829532e-05,1.8195154e-06,3.141589014596269,4.765906771808659e-05,1.5669980077959167e-06,-0.0005658944,-1.4725655e-05,-3.1193205e-05,0.00031228864,-0.009229085,-7.1096006e-06
143,2.3833333333333333,-2.3902132e-05,6.304336e-07,0.087380566,0.99999994,-7.900318e-07,2.220987e-05,1.8342172e-06,3.1415889851902916,-4.441974496294243e-05,-1.579982173316452e-06,0.0005431865,2.8084365e-05,2.93145e-05,-0.00031586955,0.00924117,2.9507185e-06
144,2.4,-2.9573981e-05,4.687543e-07,0.08738025,1.0,7.6972304e-07,-2.3830002e-05,1.8505746e-06,3.1415889524773504,4.766000631417633e-05,1.539357891378046e-06,-0.0005671849,-1.6167929e-05,-3.137621e-05,0.0003129452,-0.009236819,3.2820492e-06
145,2.4166666666666665,-2.416271e-05,7.775868e-07,0.08738055,0.99999994,-7.976495e-07,2.2396978e-05,1.8679881e-06,3.14158891764912,-4.4793962118649944e-05,-1.5952153755716125e-06,0.00054112717,3.088325e-05,2.9825735e-05,-0.00031356185,0.009247465,3.4831623e-06
146,2.433333333333333,-2.9859812e-05,6.1435725e-07,0.08738023,1.0,7.7282687e-07,-2.3829904e-05,1.8627563e-06,3.141588928113954,4.765980989351881e-05,1.5455649535756066e-06,-0.0005697102,-1.6322958e-05,-3.2109463e-05,0.00031465787,-0.009261427,-1.0478598e-06
147,2.45,-2.4419653e-05,7.9918055e-07,0.08738052,0.99999994,-7.617923e-07,2.2210816e-05,1.8617473e-06,3.1415889301289086,-4.442163665041576e-05,-1.5235020047743575e-06,0.00054401596,1.8482333e-05,2.9201345e-05,-0.00030813037,0.009243825,-2.0277488e-07
148,2.466666666666667,-3.007983e-05,4.977706e-07,0.0873802,1.0,8.401557e-07,-2.4014978e-05,1.8762354e-06,3.141588901159369,4.8029959958562074e-05,1.680221242361668e-06,-0.00056601764,-3.0140998e-05,-3.224425e-05,0.00032078478,-0.009256063,2.9009332e-06
149,2.4833333333333334,-2.4617975e-05,8.2097716e-07,0.0873805,0.99999994,-7.683404e-07,2.221059e-05,1.8939692e-06,3.1415888656853563,-4.442118561454045e-05,-1.536596730300488e-06,0.0005461854,3.2320655e-05,2.9857842e-05,-0.0003222639,0.00926084,3.5528471e-06
150,2.5,-3.027336e-05,4.7431183e-07,0.08738017,1.0,8.556033e-07,-2.4014433e-05,1.913932e-06,3.1415888257668643,4.802886868771061e-05,1.7111146277670741e-06,-0.0005655385,-3.4666533e-05,-3.2591084e-05,0.00032512762,-0.009254149,3.9963984e-06
151,2.5166666666666666,-2.4793866e-05,5.889175e-07,0.08738047,0.99999994,-7.2453827e-07,2.2212114e-05,1.9025042e-06,3.141588848613333,-4.4424234087570014e-05,-1.4489921049687382e-06,0.0005479495,1.1460565e-05,2.9795192e-05,-0.00031694208,0.009271524,-2.2916786e-06
152,2.533333333333333,-3.0470499e-05,4.3941878e-07,0.087380156,1.0,7.8062516e-07,-2.4016936e-05,1.8955146e-06,3.14158886259803,4.80338742305797e-05,1.561159266749712e-06,-0.0005676632,-1.4949871e-05,-3.1594438e-05,0.00030181964,-0.009269439,-1.401503e-06
153,2.55,-2.5013747e-05,7.228888e-07,0.087380454,0.99999994,-7.8858176e-07,2.2209979e-05,1.9103848e-06,3.1415888328550854,-4.441996335646792e-05,-1.5770787515911877e-06,0.00054567517,2.8346998e-05,2.9988227e-05,-0.00031509082,0.009281669,2.9854364e-06
154,2.5666666666666664,-3.0701325e-05,4.3754108e-07,0.087380126,1.0,9.120133e-07,-2.4199679e-05,1.916017e-06,3.1415888215998784,4.83993606688049e-05,1.8239339070191818e-06,-0.00056875794,-2.853477e-05,-3.2681375e-05,0.00034025338,-0.009285115,1.1266086e-06
155,2.5833333333333335,-2.5251302e-05,7.508099e-07,0.08738043,0.99999994,-7.455148e-07,2.2398917e-05,1.936581e-06,3.141588780461099,-4.479784011190979e-05,-1.4909429280063335e-06,0.00054500235,3.132688e-05,3.056654e-05,-0.00033185346,0.009328993,4.1173525e-06
156,2.6,-3.0968382e-05,5.9269956e-07,0.087380104,1.0,8.15384e-07,-2.4015651e-05,1.930578e-06,3.1415887924728807,4.803130600650185e-05,1.6306752697037297e-06,-0.00057170785,-1.5811034e-05,-3.2833028e-05,0.00031285064,-0.009302328,-1.2031487e-06
157,2.6166666666666667,-2.5533594e-05,8.7858854e-07,0.08738041,0.99999994,-7.799236e-07,2.258512e-05,1.9443526e-06,3.141588764919666,-4.517024561767613e-05,-1.5597594587024588e-06,0.0005434788,2.8588898e-05,3.0674124e-05,-0.0003192382,0.009324786,2.7562403e-06
158,2.6333333333333333,-3.127126e-05,7.118434e-07,0.087380074,1.0,7.957799e-07,-2.4016317e-05,1.9401557e-06,3.141588773316618,4.8032637446349113e-05,1.5914666042782244e-06,-0.00057376636,-1.6674514e-05,-3.3164455e-05,0.00031537426,-0.00932666,-8.397901e-07
159,2.65,-2.5810126e-05,7.904229e-07,0.08738038,0.99999994,-7.339909e-07,2.2399285e-05,1.9243473e-06,3.141588804927811,-4.4798574921012246e-05,-1.4678956270497423e-06,0.0005461132,7.85795e-06,3.0469388e-05,-0.0003064578,0.009297857,-3.166571e-06
160,2.6666666666666665,-3.1529307e-05,6.2796187e-07,0.08738005,1.0,8.116433e-07,-2.4015797e-05,1.923384e-06,3.1415888068609075,4.80315970188272e-05,1.6231942250310993e-06,-0.0005719182,-1.6246106e-05,-3.289316e-05,0.00031025862,-0.009316464,-1.9351992e-07
161,2.683333333333333,-2.6053267e-05,8.1605907e-07,0.08738036,0.99999994,-7.5507126e-07,2.2398579e-05,1.9235658e-06,3.1415888064917215,-4.47971634653932e-05,-1.510056431008877e-06,0.00054760405,1.880972e-05,3.0427074e-05,-0.00031403766,0.009302927,3.6489933e-08
162,2.7,-3.175352e-05,5.1301583e-07,0.08738002,1.0,8.4951284e-07,-2.4014502e-05,1.9386093e-06,3.1415887764119326,4.8029006949334985e-05,1.6989325797300836e-06,-0.00057002535,-3.0304325e-05,-3.3612498e-05,0.00032220045,-0.009319224,3.0203782e-06
163,2.716666666666667,-2.6271979e-05,8.395244e-07,0.087380335,0.99999994,-7.7010037e-07,2.2398055e-05,1.9560307e-06,3.1415887415626536,-4.479611583518839e-05,-1.5401132120729244e-06,0.0005481542,3.2650853e-05,3.1040174e-05,-0.00032476152,0.00930603,3.4932596e-06
164,2.7333333333333334,-3.1996024e-05,7.10843e-07,0.08738,1.0,8.048728e-07,-2.4203393e-05,1.9162135e-06,3.141588821201797,4.84067890114126e-05,1.6096528387965492e-06,-0.0005724045,-1.2868142e-05,-3.3286917e-05,0.00031540307,-0.00933184,-7.973196e-06
165,2.75,-2.6521575e-05,1.0316487e-06,0.08738031,0.99999994,-8.0099863e-07,2.2397011e-05,1.9377408e-06,3.141588778143915,-4.479402772661345e-05,-1.6019105661957411e-06,0.0005474448,3.2080578e-05,3.1129795e-05,-0.00032142052,0.009326705,4.308291e-06
166,2.7666666666666666,-3.225948e-05,8.745826e-07,0.08737998,1.0,7.807009e-07,-2.4204226e-05,1.9386866e-06,3.1415887762543093,4.840845514797465e-05,1.5613078978571338e-06,-0.00057379034,-1.5706612e-05,-3.3698278e-05,0.0003170201,-0.0093397545,1.8996957e-07
167,2.783333333333333,-2.6766094e-05,1.04485e-06,0.08738028,0.99999994,-7.5913e-07,2.2398342e-05,2.0198584e-06,3.1415886139068427,-4.47966906895747e-05,-1.5181695864896483e-06,0.0005493384,1.7026747e-05,3.056182e-05,-0.00030864697,0.009340557,1.626911e-05
168,2.8,-3.2496115e-05,9.1542324e-07,0.08737995,1.0,7.9758763e-07,-2.4203724e-05,1.9857234e-06,3.141588682181542,4.840745120637813e-05,1.5950791401042608e-06,-0.00057300215,-1.2942677e-05,-3.3563985e-05,0.0003123239,-0.009349201,-6.848025e-06
169,2.8166666666666664,-2.7004326e-05,1.2093332e-06,0.08738026,0.99999994,-7.9460347e-07,2.2397153e-05,2.0020939e-06,3.141588649437388,-4.4794311566231926e-05,-1.5891173443804973e-06,0.00054917886,2.939099e-05,3.1195006e-05,-0.00031942694,0.009348568,3.2838354e-06
170,2.8333333333333335,-3.2738695e-05,9.232405e-07,0.08737992,1.0,9.196955e-07,-2.4199384e-05,2.027678e-06,3.141588598278373,4.83987715509393e-05,1.8392928253785357e-06,-0.00057343696,-2.8609264e-05,-3.4393277e-05,0.00034393376,-0.009347987,5.1322672e-06
171,2.85,-2.7235285e-05,1.0172839e-06,0.08738022,0.99999994,-6.5578513e-07,2.2402046e-05,1.9878137e-06,3.141588677991585,-4.480409715545974e-05,-1.3114812753567406e-06,0.0005503411,9.404338e-06,3.0895168e-05,-0.00031621347,0.009352781,-7.999623e-06
172,2.8666666666666667,-3.2971573e-05,7.1216135e-07,0.08737988,1.0,9.248751e-07,-2.438659e-05,2.0072532e-06,3.1415886391284698,4.877318503671013e-05,1.8496523206401605e-06,-0.00057362876,-3.0512258e-05,-3.3993627e-05,0.00031625654,-0.009360859,3.8882645e-06
173,2.8833333333333333,-2.7466232e-05,1.0246596e-06,0.0873802,0.99999994,-7.28069e-07,2.239955e-05,2.022634e-06,3.1415886083543523,-4.479910618626626e-05,-1.4560474410618696e-06,0.0005505341,3.124982e-05,3.200567e-05,-0.0003315255,0.009383204,3.085334e-06
174,2.9,-3.320122e-05,6.790076e-07,0.08737986,1.0,8.978054e-07,-2.438754e-05,2.044214e-06,3.141588565205695,4.877508401945896e-05,1.7955111366596554e-06,-0.00057349866,-3.45652e-05,-3.4512224e-05,0.00032556837,-0.009368192,4.320511e-06
175,2.9166666666666665,-2.7676306e-05,7.725957e-07,0.08738017,0.99999994,-6.534709e-07,2.2402082e-05,2.02672e-06,3.141588600178748,-4.4804169956558226e-05,-1.3068511131031357e-06,0.0005524915,9.358807e-06,3.156221e-05,-0.00031106628,0.00938181,-3.5068408e-06
176,2.933333333333333,-3.3423206e-05,5.767385e-07,0.08737983,1.0,8.8494807e-07,-2.4387962e-05,2.0206326e-06,3.1415886123678263,4.877592793617325e-05,1.7697975729369375e-06,-0.00057469023,-1.9585717e-05,-3.3916855e-05,0.00030848006,-0.009381649,-1.2213047e-06
